195.96709644,0.00384932
196.16774604,0.00276545
196.36841368,0.00325220
196.56909933,0.00254903
196.76980301,0.00309232
196.97052470,0.00232170
197.17126440,0.00310328
197.37202212,0.00276654
197.57279785,0.00337898
197.77359158,0.00284054
197.97440331,0.00380502
198.17523304,0.00318124
198.37608076,0.00428346
198.57694648,0.00364983
198.77783019,0.00449149
198.97873188,0.00349818
199.17965155,0.00403039
199.38058921,0.00314356
199.58154484,0.00357120
199.78251844,0.00274493
199.98351001,0.00330510
200.18451956,0.00229369
200.38554706,0.00310114
200.58659253,0.00247009
200.78765595,0.00336831
200.98873733,0.00262879
201.18983666,0.00357453
201.39095394,0.00296292
201.59208916,0.00397026
201.79324232,0.00345347
201.99441343,0.00433033
202.19560247,0.00373000
202.39680944,0.00459659
202.59803434,0.00371814
202.79927717,0.00404682
203.00053792,0.00306734
203.20181659,0.00362159
203.40311318,0.00255337
203.60442768,0.00309883
203.80576009,0.00240994
204.00711041,0.00318974
204.20847863,0.00255109
204.40986476,0.00340169
204.61126878,0.00290877
204.81269070,0.00367526
205.01413051,0.00337182
205.21558821,0.00431283
205.41706379,0.00372494
205.61855726,0.00460147
205.82006860,0.00360899
206.02159783,0.00443646
206.22314492,0.00359834
206.42470989,0.00384103
206.62629272,0.00298615
206.82789341,0.00330755
207.02951197,0.00235995
207.23114838,0.00318315
207.43280265,0.00224506
207.63447477,0.00321913
207.83616473,0.00277247
208.03787254,0.00398684
208.23959820,0.00325277
208.44134169,0.00406586
208.64310301,0.00374769
208.84488217,0.00456483
209.04667916,0.00382822
209.24849398,0.00454018
209.45032661,0.00371561
209.65217707,0.00413750
209.85404534,0.00320667
210.05593143,0.00361062
210.25783533,0.00253287
210.45975703,0.00329043
210.66169654,0.00236048
210.86365385,0.00326380
211.06562895,0.00252058
211.26762185,0.00377689
211.46963255,0.00308086
211.67166103,0.00415676
211.87370729,0.00374997
212.07577134,0.00437878
212.27785317,0.00372925
212.47995277,0.00463473
212.68207015,0.00380946
212.88420530,0.00449408
213.08635821,0.00335909
213.28852888,0.00373636
213.49071732,0.00289200
213.69292351,0.00358209
213.89514746,0.00244683
214.09738915,0.00318455
214.29964860,0.00267348
214.50192579,0.00363727
214.70422072,0.00306732
214.90653339,0.00417510
