195.96709644,0.00531625
196.16774604,0.00377185
196.36841368,0.00424546
196.56909933,0.00496257
196.76980301,0.00483101
196.97052470,0.00274145
197.17126440,0.00144176
197.37202212,0.00642818
197.57279785,0.00420419
197.77359158,0.00266117
197.97440331,0.00518858
198.17523304,0.00279390
198.37608076,0.00443020
198.57694648,0.00372524
198.77783019,0.00388075
198.97873188,0.00358350
199.17965155,0.00496265
199.38058921,0.00255484
199.58154484,0.00518570
199.78251844,0.00528031
199.98351001,0.00419919
200.18451956,0.00365740
200.38554706,0.00515951
200.58659253,0.00413472
200.78765595,0.00399496
200.98873733,0.00265282
201.18983666,0.00376900
201.39095394,0.00337771
201.59208916,0.00550333
201.79324232,0.00344648
201.99441343,0.00518762
202.19560247,0.00450732
202.39680944,0.00650163
202.59803434,0.00298603
202.79927717,0.00391059
203.00053792,0.00447448
203.20181659,0.00552679
203.40311318,0.00504527
203.60442768,0.00335208
203.80576009,0.00324325
204.00711041,0.00439474
204.20847863,0.00461632
204.40986476,0.00360826
204.61126878,0.00342936
204.81269070,0.00325457
205.01413051,0.00580881
205.21558821,0.00381769
205.41706379,0.00494372
205.61855726,0.00451756
205.82006860,0.00493109
206.02159783,0.00596965
206.22314492,0.00474052
206.42470989,0.00484321
206.62629272,0.00495691
206.82789341,0.00628437
207.02951197,0.00309497
207.23114838,0.00384371
207.43280265,0.00361306
207.63447477,0.00374404
207.83616473,0.00391104
208.03787254,0.00768586
208.23959820,0.00412839
208.44134169,0.00470064
208.64310301,0.00325924
208.84488217,0.00605399
209.04667916,0.00469782
209.24849398,0.00435906
209.45032661,0.00317656
209.65217707,0.00354563
209.85404534,0.00550130
210.05593143,0.00562695
210.25783533,0.00413963
210.45975703,0.00616900
210.66169654,0.00392491
210.86365385,0.00466110
211.06562895,0.00367736
211.26762185,0.00468873
211.46963255,0.00383179
211.67166103,0.00521464
211.87370729,0.00638442
212.07577134,0.00384515
212.27785317,0.00530789
212.47995277,0.00501863
212.68207015,0.00552968
212.88420530,0.00554138
213.08635821,0.00432032
213.28852888,0.00376754
213.49071732,0.00431791
213.69292351,0.00660042
213.89514746,0.00337379
214.09738915,0.00542703
214.29964860,0.00366672
214.50192579,0.00560889
214.70422072,0.00487158
214.90653339,0.00376593
215.10886379,0.00463885
215.31121193,0.00533153
215.51357779,0.00525969
215.71596138,0.00514454
215.91836270,0.00493146
216.12078173,0.00522389
216.32321848,0.00307183
216.52567294,0.00396913
216.72814511,0.00475788
216.93063499,0.00536099
217.13314257,0.00318612
217.33566785,0.00513271
217.53821083,0.00452163
217.74077151,0.00451991
217.94334987,0.00385363
218.14594593,0.00428393
218.34855967,0.00401905
218.55119109,0.00429854
218.75384019,0.00340379
218.95650696,0.00584793
219.15919141,0.00363832
219.36189352,0.00457013
219.56461331,0.00375643
219.76735075,0.00571212
219.97010586,0.00420424
220.17287862,0.00451878
220.37566903,0.00365333
220.57847710,0.00582993
220.78130281,0.00296656
220.98414617,0.00452467
221.18700717,0.00305186
221.38988581,0.00389802
221.59278208,0.00497513
221.79569598,0.00438534
221.99862751,0.00512622
222.20157667,0.00582230
222.40454345,0.00098957
222.60752784,0.00359853
222.81052986,0.00406220
223.01354949,0.00531117
223.21658672,0.00403647
223.41964156,0.00614347
223.62271401,0.00498390
223.82580406,0.00417694
224.02891170,0.00322494
224.23203694,0.00415964
224.43517977,0.00329912
224.63834018,0.00331157
224.84151819,0.00411360
225.04471377,0.00441226
225.24792693,0.00509831
225.45115766,0.00474794
225.65440597,0.00494876
225.85767185,0.00673263
226.06095529,0.00386090
226.26425630,0.00605102
226.46757486,0.00398130
226.67091098,0.00372533
226.87426466,0.00486320
227.07763588,0.00484128
227.28102466,0.00320599
227.48443097,0.00586707
227.68785483,0.00246947
227.89129622,0.00412982
228.09475515,0.00285723
228.29823161,0.00460282
228.50172560,0.00630019
228.70523711,0.00500964
228.90876615,0.00397910
229.11231270,0.00450733
229.31587677,0.00391169
229.51945835,0.00442234
229.72305744,0.00503307
229.92667404,0.00618538
230.13030814,0.00629062
230.33395974,0.00534484
230.53762884,0.00530085
230.74131543,0.00532620
230.94501951,0.00513429
231.14874108,0.00409885
231.35248013,0.00350697
231.55623667,0.00210077
231.76001068,0.00406960
231.96380217,0.00378669
232.16761112,0.00430208
232.37143755,0.00505470
232.57528145,0.00385983
232.77914280,0.00505144
232.98302162,0.00341582
233.18691789,0.00543084
233.39083161,0.00464138
233.59476278,0.00507819
233.79871140,0.00393001
234.00267747,0.00588942
234.20666097,0.00471730
234.41066191,0.00421477
234.61468029,0.00571349
234.81871610,0.00417978
235.02276933,0.00341811
235.22683999,0.00451951
235.43092807,0.00598257
235.63503357,0.00635196
235.83915648,0.00331793
236.04329681,0.00565404
236.24745455,0.00374549
236.45162969,0.00641934
236.65582223,0.00499381
236.86003218,0.00457861
237.06425952,0.00448728
237.26850425,0.00457604
237.47276638,0.00560917
237.67704589,0.00554352
237.88134278,0.00632431
238.08565706,0.00601148
238.28998871,0.00578844
238.49433774,0.00611660
238.69870414,0.00516651
238.90308791,0.00580162
239.10748904,0.00744934
239.31190754,0.00531009
239.51634339,0.00656016
239.72079660,0.00748366
239.92526717,0.00390381
240.12975508,0.00720053
240.33426034,0.00502374
240.53878294,0.00565881
240.74332288,0.00482114
240.94788016,0.00642983
241.15245477,0.00590851
241.35704672,0.00590104
241.56165599,0.00448952
241.76628258,0.00681992
241.97092650,0.00589577
242.17558774,0.00641602
242.38026629,0.00522610
242.58496215,0.00457429
242.78967532,0.00440578
242.99440580,0.00662424
243.19915357,0.00539885
243.40391865,0.00655890
243.60870103,0.00531336
243.81350069,0.00633015
244.01831765,0.00387853
244.22315189,0.00647544
244.42800342,0.00549577
244.63287223,0.00586430
244.83775832,0.00638011
245.04266168,0.00571334
245.24758231,0.00470780
245.45252021,0.00629782
245.65747537,0.00600548
245.86244780,0.00633536
246.06743748,0.00707303
246.27244442,0.00596547
246.47746861,0.00647347
246.68251005,0.00649120
246.88756874,0.00553402
247.09264467,0.00599466
247.29773784,0.00575032
247.50284825,0.00602260
247.70797589,0.00501090
247.91312076,0.00574656
248.11828285,0.00629687
248.32346218,0.00470536
248.52865872,0.00515229
248.73387248,0.00642110
248.93910345,0.00503709
249.14435164,0.00500958
249.34961704,0.00430501
249.55489964,0.00482016
249.76019944,0.00515786
249.96551644,0.00509986
250.17085064,0.00585410
250.37620203,0.00527909
250.58157061,0.00444028
250.78695638,0.00540523
250.99235933,0.00587392
251.19777946,0.00642050
251.40321676,0.00410980
251.60867125,0.00541089
251.81414290,0.00487234
252.01963172,0.00663414
252.22513770,0.00539438
252.43066085,0.00663733
252.63620115,0.00507950
252.84175861,0.00785852
253.04733322,0.00562692
253.25292498,0.00698165
253.45853389,0.00546447
253.66415993,0.00755777
253.86980312,0.00546015
254.07546345,0.00683522
254.28114090,0.00579700
254.48683549,0.00559868
254.69254720,0.00591202
254.89827604,0.00533662
255.10402200,0.00497603
255.30978508,0.00584091
255.51556527,0.00404276
255.72136257,0.00553496
255.92717698,0.00471825
256.13300850,0.00494674
256.33885711,0.00593390
256.54472283,0.00541770
256.75060564,0.00389764
256.95650554,0.00593210
257.16242253,0.00597957
257.36835661,0.00772882
257.57430778,0.00494678
257.78027602,0.00778501
257.98626134,0.00639035
258.19226373,0.00450521
258.39828319,0.00360973
258.60431972,0.00552536
258.81037332,0.00633098
259.01644397,0.00586056
259.22253169,0.00723931
259.42863645,0.00686234
259.63475827,0.00474884
259.84089714,0.00530297
260.04705306,0.00491704
260.25322601,0.00541481
260.45941601,0.00547214
260.66562304,0.00493804
260.87184710,0.00709646
261.07808820,0.00516228
261.28434632,0.00588487
261.49062146,0.00526340
261.69691363,0.00396214
261.90322281,0.00610982
262.10954901,0.00582809
262.31589221,0.00505117
262.52225243,0.00729786
262.72862965,0.00579977
262.93502387,0.00562045
263.14143509,0.00593389
263.34786330,0.00634182
263.55430851,0.00704674
263.76077070,0.00419458
263.96724989,0.00501017
264.17374605,0.00577711
264.38025919,0.00734204
264.58678931,0.00589294
264.79333641,0.00590684
264.99990047,0.00464383
265.20648150,0.00642445
265.41307950,0.00580981
265.61969445,0.00480763
265.82632637,0.00518666
266.03297523,0.00635755
266.23964105,0.00459653
266.44632382,0.00535559
266.65302353,0.00552556
266.85974019,0.00442119
267.06647378,0.00545711
267.27322431,0.00571017
267.47999177,0.00632745
267.68677616,0.00608577
267.89357748,0.00607459
268.10039572,0.00572472
268.30723088,0.00373253
268.51408296,0.00818042
268.72095195,0.00562953
268.92783785,0.00456731
269.13474066,0.00519246
269.34166037,0.00529070
269.54859699,0.00667590
269.75555050,0.00547511
269.96252091,0.00401569
270.16950821,0.00751725
270.37651240,0.00522937
270.58353347,0.00790980
270.79057143,0.00342262
270.99762626,0.00660854
271.20469798,0.00683365
271.41178656,0.00580019
271.61889202,0.00525456
271.82601434,0.00627374
272.03315352,0.00374703
272.24030957,0.00533818
272.44748247,0.00543933
272.65467223,0.00599486
272.86187884,0.00460325
273.06910229,0.00512746
273.27634259,0.00382335
273.48359973,0.00490560
273.69087372,0.00587763
273.89816453,0.00583340
274.10547218,0.00515204
274.31279666,0.00683997
274.52013796,0.00394709
274.72749609,0.00646422
274.93487104,0.00484654
275.14226280,0.00581898
275.34967138,0.00529326
275.55709676,0.00527412
275.76453896,0.00500710
275.97199795,0.00603022
276.17947375,0.00221708
276.38696635,0.00676379
276.59447574,0.00505059
276.80200192,0.00597504
277.00954490,0.00472902
277.21710465,0.00601289
277.42468119,0.00651652
277.63227451,0.00736339
277.83988460,0.00599293
278.04751147,0.00641225
278.25515510,0.00429985
278.46281550,0.00608047
278.67049267,0.00480875
278.87818660,0.00407328
279.08589728,0.00449719
279.29362471,0.00500571
279.50136890,0.00530038
279.70912984,0.00511980
279.91690752,0.00613248
280.12470194,0.00654566
280.33251309,0.00451270
280.54034099,0.00518887
280.74818561,0.00544492
280.95604697,0.00614823
281.16392505,0.00512137
281.37181985,0.00601539
281.57973137,0.00644883
281.78765961,0.00733869
281.99560457,0.00614195
282.20356623,0.00578810
282.41154460,0.00518078
282.61953967,0.00619059
282.82755144,0.00412867
283.03557991,0.00612291
283.24362508,0.00574915
283.45168693,0.00624662
283.65976548,0.00549090
283.86786070,0.00592800
284.07597261,0.00626384
284.28410120,0.00612056
284.49224647,0.00433413
284.70040841,0.00703252
284.90858701,0.00642702
285.11678229,0.00487160
285.32499422,0.00507295
285.53322282,0.00516119
285.74146807,0.00614286
285.94972997,0.00530991
286.15800853,0.00354146
286.36630373,0.00680834
286.57461558,0.00485272
286.78294407,0.00556886
286.99128920,0.00506700
287.19965096,0.00545405
287.40802935,0.00420400
287.61642437,0.00569236
287.82483602,0.00460306
288.03326429,0.00725441
288.24170918,0.00621099
288.45017068,0.00619943
288.65864880,0.00495799
288.86714352,0.00502624
289.07565486,0.00380599
289.28418279,0.00595149
289.49272733,0.00399731
289.70128846,0.00556530
289.90986619,0.00480994
290.11846051,0.00578716
290.32707142,0.00447370
290.53569891,0.00615705
290.74434298,0.00552245
290.95300363,0.00661249
291.16168086,0.00473258
291.37037466,0.00806635
291.57908503,0.00397977
291.78781196,0.00602131
291.99655545,0.00574657
292.20531551,0.00562960
292.41409212,0.00507921
292.62288529,0.00591298
292.83169500,0.00482693
293.04052126,0.00713905
293.24936407,0.00639855
293.45822342,0.00598830
293.66709930,0.00456558
293.87599172,0.00531528
294.08490067,0.00605624
294.29382615,0.00580312
294.50276815,0.00613981
294.71172668,0.00367632
294.92070172,0.00760913
295.12969328,0.00522076
295.33870135,0.00700360
295.54772593,0.00731416
295.75676702,0.00554277
295.96582461,0.00674693
296.17489870,0.00608322
296.38398929,0.00675646
296.59309637,0.00423130
296.80221994,0.00730752
297.01136000,0.00623357
297.22051655,0.00552550
297.42968957,0.00512953
297.63887908,0.00580824
297.84808505,0.00642406
298.05730750,0.00587890
298.26654642,0.00492536
298.47580180,0.00480245
298.68507365,0.00716783
298.89436196,0.00521015
299.10366672,0.00579509
299.31298793,0.00488501
299.52232560,0.00601044
299.73167971,0.00696800
299.94105026,0.00568452
300.15043726,0.00720262
300.35984069,0.00548281
300.56926055,0.00599922
300.77869685,0.00506544
300.98814958,0.00492647
301.19761873,0.00459383
301.40710430,0.00616516
301.61660629,0.00635350
301.82612469,0.00654708
302.03565951,0.00481801
302.24521074,0.00589630
302.45477837,0.00383099
302.66436240,0.00605604
302.87396284,0.00418381
303.08357967,0.00678075
303.29321289,0.00558612
303.50286251,0.00657500
303.71252851,0.00557213
303.92221090,0.00518031
304.13190966,0.00666245
304.34162481,0.00604044
304.55135633,0.00556100
304.76110422,0.00640981
304.97086848,0.00570198
305.18064910,0.00690683
305.39044609,0.00507365
305.60025943,0.00654713
305.81008913,0.00558848
306.01993519,0.00592656
306.22979759,0.00671862
306.43967634,0.00653247
306.64957143,0.00611739
306.85948287,0.00588005
307.06941063,0.00532375
307.27935474,0.00690391
307.48931517,0.00508827
307.69929193,0.00500474
307.90928502,0.00520412
308.11929443,0.00776881
308.32932015,0.00565230
308.53936219,0.00815879
308.74942055,0.00455459
308.95949521,0.00563947
309.16958618,0.00413010
309.37969344,0.00626240
309.58981701,0.00494097
309.79995688,0.00802056
310.01011304,0.00595187
310.22028548,0.00504574
310.43047422,0.00622950
310.64067924,0.00687259
310.85090054,0.00502910
311.06113811,0.00693072
311.27139196,0.00667581
311.48166209,0.00495037
311.69194848,0.00600252
311.90225113,0.00506890
312.11257005,0.00793953
312.32290522,0.00532313
312.53325665,0.00609831
312.74362433,0.00631714
312.95400827,0.00393032
313.16440844,0.00674645
313.37482487,0.00485442
313.58525753,0.00520750
313.79570642,0.00292849
314.00617155,0.00802921
314.21665292,0.00594588
314.42715050,0.00640310
314.63766432,0.00651679
314.84819435,0.00738846
315.05874060,0.00494595
315.26930307,0.00630178
315.47988175,0.00572708
315.69047663,0.00530919
315.90108772,0.00536952
316.11171502,0.00524489
316.32235851,0.00513188
316.53301820,0.00724906
316.74369408,0.00479475
316.95438615,0.00657643
317.16509441,0.00621926
317.37581885,0.00509413
317.58655947,0.00610773
317.79731627,0.00424944
318.00808924,0.00534878
318.21887838,0.00581278
318.42968369,0.00519724
318.64050517,0.00648494
318.85134281,0.00448875
319.06219660,0.00780965
319.27306655,0.00508253
319.48395265,0.00488426
319.69485490,0.00562595
319.90577330,0.00702276
320.11670784,0.00570096
320.32765852,0.00660590
320.53862533,0.00561957
320.74960828,0.00756275
320.96060736,0.00655408
321.17162256,0.00733836
321.38265389,0.00528291
321.59370134,0.00454792
321.80476491,0.00441709
322.01584459,0.00738108
322.22694039,0.00518151
322.43805229,0.00660706
322.64918029,0.00653613
322.86032440,0.00673730
323.07148461,0.00513065
323.28266091,0.00557505
323.49385330,0.00485628
323.70506179,0.00663792
323.91628636,0.00518401
324.12752701,0.00629211
324.33878374,0.00558973
324.55005655,0.00532442
324.76134544,0.00446481
324.97265039,0.00652200
325.18397141,0.00552513
325.39530850,0.00626341
325.60666164,0.00648973
325.81803085,0.00449826
326.02941611,0.00450390
326.24081742,0.00517709
326.45223478,0.00605415
326.66366819,0.00583925
326.87511763,0.00663429
327.08658312,0.00749915
327.29806464,0.00484742
327.50956220,0.00584617
327.72107578,0.00566371
327.93260539,0.00975975
328.14415103,0.00437172
328.35571269,0.00581387
328.56729036,0.00609127
328.77888405,0.00726892
328.99049374,0.00604424
329.20211945,0.00482975
329.41376116,0.00348818
329.62541887,0.00589115
329.83709258,0.00786125
330.04878229,0.00704111
330.26048799,0.00454582
330.47220967,0.00591648
330.68394735,0.00583293
330.89570100,0.00370700
331.10747064,0.00687260
331.31925625,0.00383714
331.53105783,0.00468186
331.74287539,0.00592201
331.95470891,0.00535516
332.16655840,0.00649305
332.37842384,0.00495302
332.59030525,0.00682407
332.80220261,0.00582234
333.01411592,0.00486800
333.22604518,0.00454907
333.43799038,0.00603278
333.64995153,0.00628104
333.86192861,0.00660002
334.07392163,0.00433923
334.28593058,0.00540615
334.49795547,0.00391184
334.70999627,0.00507298
334.92205301,0.00560703
335.13412566,0.00633665
335.34621423,0.00553026
335.55831871,0.00501158
335.77043910,0.00426586
335.98257540,0.00441149
336.19472761,0.00557211
336.40689571,0.00621121
336.61907972,0.00518623
336.83127962,0.00802855
337.04349541,0.00580353
337.25572709,0.00536385
337.46797465,0.00713782
337.68023810,0.00659525
337.89251743,0.00547500
338.10481263,0.00483162
338.31712371,0.00481503
338.52945066,0.00589039
338.74179347,0.00414191
338.95415214,0.00611335
339.16652668,0.00541730
339.37891708,0.00679918
339.59132332,0.00536471
339.80374542,0.00600887
340.01618337,0.00589736
340.22863716,0.00689697
340.44110680,0.00631458
340.65359227,0.00239836
340.86609358,0.00539997
341.07861072,0.00482195
341.29114369,0.00576020
341.50369248,0.00506893
341.71625710,0.00544232
341.92883754,0.00531759
342.14143379,0.00524626
342.35404586,0.00470407
342.56667374,0.00485338
342.77931743,0.00534811
342.99197692,0.00487060
343.20465221,0.00737338
343.41734329,0.00489558
343.63005018,0.00212399
343.84277285,0.00467156
344.05551131,0.00624794
344.26826556,0.00530128
344.48103559,0.00588417
344.69382140,0.00547761
344.90662299,0.00557251
345.11944034,0.00481184
345.33227347,0.00595583
345.54512236,0.00529585
345.75798702,0.00824684
345.97086744,0.00541403
346.18376361,0.00573443
346.39667554,0.00598530
346.60960322,0.00624208
346.82254665,0.00537163
347.03550582,0.00701313
347.24848073,0.00537529
347.46147138,0.00497504
347.67447776,0.00523993
347.88749988,0.00657245
348.10053773,0.00437505
348.31359130,0.00621490
348.52666060,0.00715740
348.73974561,0.00670495
348.95284634,0.00486987
349.16596278,0.00535338
349.37909494,0.00519355
349.59224280,0.00636244
349.80540636,0.00553908
350.01858562,0.00603018
350.23178059,0.00551356
350.44499124,0.00604742
350.65821759,0.00515821
350.87145963,0.00648850
